query	name
KW1-S15_227_cg15_7	DmkB
KW1-S08_198_cg301_13	DmkB
KW1-S08_198_cg165_1	DmkB
KW1-S08_198_cg158_93	DmkB
KW1-S08_198_cg90_1	DmkB
KW1-S21_189_cg252_1	DmkB
KW1-S21_189_cg671_2	DmkB
KW1-S15_279_cg148_5	DmkB
KW1-S15_279_cg215_20	DmkB
KW1-S15_114_cg57_21	DmkB
KW1-S15_114_cg9_20	DmkB
KW1-S15_114_cg97_2	DmkB
KW1-S15_114_cg144_12	DmkB
KW1-S15_114_cg189_1	DmkB
KW1-S11_89_cg199_2	DmkB
KW1-S11_89_cg159_3	DmkB
KW1-S11_89_cg392_4	DmkB
KW1-S11_89_cg147_5	DmkB
KW1-S15_16_cg178_17	DmkB
KW1-S11_124_cg331_5	DmkB
KW1-S11_124_cg221_5	DmkB
KW1-S08_134_cg516_3	DmkB
KW1-S08_134_cg152_3	DmkB
KW1-S15_187_cg218_8	DmkB
KW1-S15_187_cg18_11	DmkB
KW1-S15_211_cg267_9	DmkB
KW1-S15_211_cg442_3	DmkB
A5-S04_33_cg378_7	DmkB
A5-S04_33_cg110_6	DmkB
KW1-S08_17_cg73_5	DmkB
KW1-S08_17_cg352_10	DmkB
A5-S03_6_cg87_11	DmkB
A5-S03_6_cg461_1	DmkB
A5-S04_70_cg258_3	DmkB
KW1-S15_137_cg473_7	DmkB
KW1-S15_137_cg25_5	DmkB
KW1-S21_6_cg187_4	DmkB
KW1-S08_28_cg561_7	DmkB
KW1-S08_28_cg863_8	DmkB
KW1-S08_28_cg36_1	DmkB
KW1-S08_237_cg320_6	DmkB
KW1-S05_124_cg264_1	DmkB
KW1-S05_124_cg256_3	DmkB
KW1-S05_124_cg16_4	DmkB
A5-S04_125_cg201_2	DmkB
A5-S04_125_cg240_4	DmkB
A5-S03_68_cg368_3	DmkB
KW1-S11_109_cg44_4	DmkB
A5-S03_29_cg362_5	DmkB
A5-S03_29_cg187_1	DmkB
KW1-S08_30_cg76_1	DmkB
KW1-S08_30_cg160_4	DmkB
A5-S04_155_cg322_3	DmkB
A5-S04_155_cg96_14	DmkB
KW1-S15_266_cg235_2	DmkB
A5-S03_100_cg239_7	DmkB
A5-S03_100_cg296_15	DmkB
KW1-S15_97_cg37_4	DmkB
KW1-S11_157_cg82_2	DmkB
KW1-S11_157_cg29_3	DmkB
KW1-S11_65_cg69_6	DmkB
KW1-S11_65_cg114_2	DmkB
A5-S03_121_cg35_6	DmkB
A5-S03_121_cg292_9	DmkB
KW1-S05_53_cg43_2	DmkB
KW1-S05_53_cg43_1	DmkB
A5-S04_131_cg156_6	DmkB
A5-S04_131_cg6_12	DmkB
KW1-S21_115_cg545_18	DmkB
KW1-S21_115_cg3_6	DmkB
KW1-S21_115_cg155_15	DmkB
KW1-S11_18_cg183_2	DmkB
KW1-S11_18_cg156_5	DmkB
KW1-S08_144_cg164_1	DmkB
KW1-S11_42_cg146_22	DmkB
A5-S04_22_cg193_4	DmkB
KW1-S15_188_cg195_7	DmkB
KW1-S15_188_cg120_4	DmkB
A5-S04_112_cg157_7	DmkB
A5-S04_112_cg205_18	DmkB
KW1-S08_251_cg372_2	DmkB
KW1-S08_251_cg237_6	DmkB
A5-S04_220_cg38_3	DmkB
A5-S04_30_cg199_3	DmkB
A5-S04_30_cg13_4	DmkB
KW1-S15_293_cg67_2	DmkB
KW1-S15_293_cg167_13	DmkB
KW1-S21_238_cg24_1	DmkB
KW1-S08_186_cg312_7	DmkB
KW1-S08_186_cg60_7	DmkB
KW1-S15_183_cg74_1	DmkB
KW1-S15_183_cg183_2	DmkB
KW1-S15_183_cg16_4	DmkB
KW1-S15_183_cg83_5	DmkB
A5-S04_95_cg414_2	DmkB
A5-S04_95_cg275_3	DmkB
A5-S04_79_cg109_1	DmkB
A5-S04_79_cg139_2	DmkB
KW1-S11_99_cg119_4	DmkB
KW1-S21_123_cg1_19	DmkB
KW1-S21_123_cg137_6	DmkB
KW1-S21_271_cg52_7	DmkB
KW1-S21_271_cg52_6	DmkB
KW1-S05_82_cg3_4	DmkB
KW1-S05_82_cg64_7	DmkB
KW1-S05_82_cg84_11	DmkB
KW1-S15_200_cg367_6	DmkB
KW1-S15_200_cg697_3	DmkB
KW1-S11_180_cg81_1	DmkB
KW1-S11_180_cg260_10	DmkB
KW1-S11_125_cg115_27	DmkB
KW1-S15_75_cg124_3	DmkB
KW1-S05_126_cg330_2	DmkB
KW1-S05_126_cg224_4	DmkB
KW1-S05_126_cg313_2	DmkB
KW1-S08_280_cg67_8	DmkB
KW1-S08_280_cg218_4	DmkB
KW1-S05_12_cg95_1	DmkB
KW1-S05_12_cg111_2	DmkB
KW1-S08_227_cg106_5	DmkB
KW1-S08_227_cg478_5	DmkB
KW1-S15_162_cg145_5	DmkB
KW1-S15_117_cg130_4	DmkB
KW1-S15_117_cg93_6	DmkB
A5-S03_4_cg232_3	DmkB
A5-S03_47_cg263_8	DmkB
A5-S03_47_cg14_3	DmkB
A5-S04_119_cg248_15	DmkB
A5-S04_119_cg156_7	DmkB
KW1-S21_85_cg62_10	DmkB
KW1-S21_85_cg261_9	DmkB
KW1-S05_127_cg192_4	DmkB
KW1-S05_77_cg285_4	DmkB
KW1-S05_77_cg96_1	DmkB
KW1-S15_215_cg84_8	DmkB
KW1-S15_215_cg84_7	DmkB
KW1-S15_215_cg3_4	DmkB
KW1-S15_126_cg166_5	DmkB
A5-S04_114_cg13_18	DmkB
A5-S04_114_cg68_10	DmkB
KW1-S21_193_cg405_4	DmkB
KW1-S21_193_cg224_12	DmkB
KW1-S15_197_cg221_1	DmkB
KW1-S15_197_cg312_19	DmkB
KW1-S11_176_cg254_4	DmkB
KW1-S11_176_cg151_5	DmkB
KW1-S11_145_cg288_1	DmkB
KW1-S11_145_cg134_10	DmkB
KW1-S05_110_cg159_5	DmkB
KW1-S11_15_cg391_1	DmkB
KW1-S11_15_cg490_6	DmkB
KW1-S05_108_cg277_22	DmkB
KW1-S05_108_cg97_16	DmkB
KW1-S08_123_cg55_3	DmkB
KW1-S08_123_cg129_14	DmkB
KW1-S11_120_cg170_59	DmkB
KW1-S11_120_cg186_24	DmkB
KW1-S21_231_cg482_9	DmkB
KW1-S15_96_cg240_2	DmkB
KW1-S15_96_cg224_18	DmkB
KW1-S08_200_cg175_11	DmkB
KW1-S08_200_cg45_7	DmkB
KW1-S05_148_cg244_8	DmkB
KW1-S08_236_cg147_2	DmkB
KW1-S08_236_cg278_4	DmkB
A5-S03_104_cg268_5	DmkB
KW1-S05_58_cg102_14	DmkB
KW1-S05_58_cg29_2	DmkB
A5-S04_75_cg224_2	DmkB
KW1-S08_155_cg25_1	DmkB
KW1-S08_155_cg260_2	DmkB
KW1-S08_155_cg61_5	DmkB
KW1-S21_197_cg59_8	DmkB
KW1-S21_197_cg168_13	DmkB
KW1-S21_197_cg187_7	DmkB
KW1-S21_242_cg190_5	DmkB
KW1-S21_242_cg99_3	DmkB
KW1-S15_262_cg30_3	DmkB
KW1-S15_262_cg23_5	DmkB
KW1-S15_267_cg38_3	DmkB
KW1-S15_267_cg21_15	DmkB
A5-S04_85_cg201_12	DmkB
A5-S04_85_cg115_4	DmkB
KW1-S08_213_cg10_2	DmkB
KW1-S11_24_cg338_6	DmkB
A5-S03_71_cg85_32	DmkB
A5-S03_71_cg142_3	DmkB
KW1-S15_306_cg15_11	DmkB
KW1-S15_306_cg447_6	DmkB
KW1-S11_87_cg60_14	DmkB
KW1-S11_87_cg73_31	DmkB
KW1-S08_12_cg201_24	DmkB
KW1-S08_12_cg308_6	DmkB
KW1-S08_12_cg202_2	DmkB
KW1-S11_179_cg61_12	DmkB
KW1-S15_31_cg87_9	DmkB
KW1-S15_31_cg26_6	DmkB
KW1-S15_98_cg390_5	DmkB
A5-S04_226_cg159_13	DmkB
A5-S04_187_cg259_5	DmkB
KW1-S11_163_cg40_14	DmkB
KW1-S11_163_cg99_4	DmkB
KW1-S15_218_cg213_4	DmkB
KW1-S15_218_cg180_17	DmkB
KW1-S05_81_cg8_20	DmkB
KW1-S05_81_cg201_14	DmkB
A5-S03_23_cg65_10	DmkB
A5-S04_77_cg409_5	DmkB
A5-S04_77_cg261_12	DmkB
A5-S04_77_cg340_7	DmkB
KW1-S15_112_cg539_12	DmkB
KW1-S11_156_cg329_5	DmkB
KW1-S11_156_cg159_4	DmkB
A5-S03_18_cg361_1	DmkB
A5-S03_18_cg329_12	DmkB
KW1-S05_45_cg78_22	DmkB
KW1-S05_45_cg88_1	DmkB
KW1-S05_45_cg58_14	DmkB
KW1-S05_141_cg251_5	DmkB
KW1-S05_141_cg469_5	DmkB
KW1-S21_138_cg331_7	DmkB
KW1-S21_138_cg30_20	DmkB
KW1-S15_2_cg266_5	EetA
KW1-S11_120_cg183_47	EetA
KW1-S08_236_cg500_9	EetA
KW1-S15_306_cg463_20	EetA
KW1-S15_2_cg266_6	EetB
A5-S04_125_cg245_6	EetB
A5-S04_30_cg252_6	EetB
KW1-S11_120_cg183_48	EetB
KW1-S21_141_cg176_2	Fet3p
KW1-S15_144_cg23_10	FmnA
KW1-S15_2_cg266_1	FmnA
KW1-S15_306_cg360_4	FmnA
KW1-S15_112_cg596_2	FmnA
A5-S03_93_cg214_17	FmnB
KW1-S05_43_cg441_1	FmnB
KW1-S05_43_cg423_4	FmnB
KW1-S08_133_cg178_6	FmnB
KW1-S08_24_cg420_3	FmnB
KW1-S15_41_cg490_5	FmnB
KW1-S08_46_cg232_1	FmnB
A5-S04_105_cg290_8	FmnB
A5-S04_105_cg151_1	FmnB
KW1-S11_81_cg18_11	FmnB
KW1-S11_81_cg52_34	FmnB
KW1-S08_62_cg264_10	FmnB
KW1-S11_146_cg42_17	FmnB
KW1-S21_260_cg181_1	FmnB
KW1-S08_89_cg185_4	FmnB
KW1-S08_89_cg515_2	FmnB
KW1-S08_89_cg61_2	FmnB
KW1-S11_103_cg62_3	FmnB
A5-S03_33_cg233_9	FmnB
KW1-S15_234_cg334_4	FmnB
KW1-S15_234_cg22_4	FmnB
A5-S04_200_cg144_3	FmnB
A5-S04_200_cg17_2	FmnB
KW1-S21_82_cg16_25	FmnB
KW1-S11_190_cg20_2	FmnB
KW1-S21_52_cg521_8	FmnB
KW1-S08_222_cg126_5	FmnB
KW1-S15_132_cg590_7	FmnB
KW1-S15_132_cg330_4	FmnB
KW1-S08_242_cg48_1	FmnB
KW1-S08_242_cg69_2	FmnB
KW1-S15_2_cg266_4	FmnB
A5-S03_163_cg109_5	FmnB
KW1-S15_72_cg247_1	FmnB
KW1-S15_72_cg147_6	FmnB
KW1-S15_72_cg280_5	FmnB
KW1-S15_72_cg211_28	FmnB
KW1-S08_174_cg49_13	FmnB
KW1-S15_23_cg351_7	FmnB
KW1-S08_226_cg23_5	FmnB
KW1-S08_198_cg9_14	FmnB
KW1-S08_198_cg44_30	FmnB
KW1-S21_189_cg712_2	FmnB
KW1-S21_189_cg434_3	FmnB
KW1-S21_189_cg18_5	FmnB
KW1-S21_189_cg390_7	FmnB
KW1-S21_189_cg22_1	FmnB
KW1-S15_279_cg47_48	FmnB
KW1-S15_114_cg21_12	FmnB
KW1-S15_16_cg103_11	FmnB
KW1-S15_16_cg139_9	FmnB
KW1-S11_124_cg163_1	FmnB
KW1-S08_134_cg314_8	FmnB
KW1-S15_187_cg450_3	FmnB
KW1-S15_187_cg194_5	FmnB
A5-S03_6_cg85_6	FmnB
A5-S03_6_cg386_7	FmnB
A5-S04_70_cg405_3	FmnB
KW1-S15_137_cg699_17	FmnB
KW1-S15_137_cg335_12	FmnB
A5-S04_125_cg2_4	FmnB
KW1-S11_109_cg23_7	FmnB
KW1-S15_266_cg118_7	FmnB
KW1-S15_97_cg136_2	FmnB
KW1-S11_65_cg343_7	FmnB
KW1-S11_65_cg267_3	FmnB
KW1-S05_53_cg270_5	FmnB
KW1-S05_53_cg175_9	FmnB
A5-S04_22_cg132_1	FmnB
A5-S04_22_cg204_1	FmnB
A5-S04_220_cg19_23	FmnB
A5-S04_220_cg47_11	FmnB
A5-S04_30_cg132_8	FmnB
KW1-S15_293_cg12_12	FmnB
KW1-S15_293_cg48_9	FmnB
KW1-S21_238_cg92_4	FmnB
KW1-S21_238_cg126_13	FmnB
KW1-S21_271_cg73_7	FmnB
KW1-S21_271_cg32_1	FmnB
KW1-S15_200_cg282_5	FmnB
KW1-S15_200_cg62_3	FmnB
KW1-S11_180_cg296_11	FmnB
KW1-S11_180_cg251_8	FmnB
KW1-S11_125_cg40_6	FmnB
KW1-S11_125_cg88_14	FmnB
KW1-S15_75_cg38_11	FmnB
KW1-S15_75_cg52_15	FmnB
KW1-S15_75_cg12_3	FmnB
KW1-S08_280_cg363_4	FmnB
KW1-S05_12_cg50_10	FmnB
KW1-S05_12_cg130_11	FmnB
A5-S03_47_cg43_7	FmnB
KW1-S21_85_cg301_2	FmnB
KW1-S05_77_cg303_3	FmnB
A5-S04_114_cg90_4	FmnB
KW1-S15_197_cg143_2	FmnB
KW1-S15_197_cg128_5	FmnB
KW1-S05_110_cg292_3	FmnB
KW1-S11_120_cg183_46	FmnB
KW1-S21_231_cg45_19	FmnB
KW1-S21_231_cg496_4	FmnB
KW1-S15_96_cg124_4	FmnB
KW1-S15_96_cg423_1	FmnB
KW1-S05_148_cg108_1	FmnB
KW1-S08_236_cg500_8	FmnB
KW1-S05_58_cg150_3	FmnB
KW1-S05_58_cg183_5	FmnB
KW1-S15_267_cg473_3	FmnB
KW1-S11_24_cg524_3	FmnB
KW1-S15_306_cg463_21	FmnB
KW1-S15_306_cg67_10	FmnB
KW1-S08_128_cg18_4	FmnB
KW1-S08_128_cg7_7	FmnB
A5-S04_187_cg207_10	FmnB
A5-S04_187_cg111_8	FmnB
KW1-S15_218_cg56_13	FmnB
KW1-S15_218_cg387_7	FmnB
KW1-S15_112_cg529_4	FmnB
KW1-S11_156_cg208_2	FmnB
A5-S03_18_cg397_4	FmnB
A5-S03_18_cg267_2	FmnB
A5-S03_156_cg192_4	FoxY
KW1-S21_115_cg166_4	FoxY
KW1-S15_98_cg281_3	FoxY
KW1-S21_144_cg168_4	FoxZ
KW1-S15_135_cg292_4	FoxZ
KW1-S08_62_cg158_4	FoxZ
KW1-S11_146_cg92_21	FoxZ
KW1-S21_260_cg310_5	FoxZ
KW1-S15_8_cg206_7	FoxZ
KW1-S15_234_cg248_3	FoxZ
KW1-S08_229_cg139_3	FoxZ
KW1-S11_124_cg49_3	FoxZ
KW1-S15_187_cg16_3	FoxZ
A5-S03_68_cg399_3	FoxZ
A5-S03_29_cg205_4	FoxZ
A5-S04_155_cg288_7	FoxZ
A5-S03_100_cg316_2	FoxZ
A5-S04_131_cg91_2	FoxZ
KW1-S08_186_cg333_7	FoxZ
KW1-S15_117_cg343_4	FoxZ
KW1-S05_77_cg283_3	FoxZ
KW1-S11_176_cg82_7	FoxZ
KW1-S05_58_cg234_6	FoxZ
KW1-S21_242_cg286_7	FoxZ
A5-S04_187_cg238_7	FoxZ
A5-S04_77_cg48_2	FoxZ
KW1-S21_138_cg199_7	FoxZ
A5-S04_187_cg1_5	MerA
KW1-S15_132_cg648_3	MerA
KW1-S15_137_cg342_3	MerA
A5-S04_114_cg168_7	MerA
KW1-S15_96_cg188_16	MerA
KW1-S08_89_cg151_1	MerA
KW1-S08_174_cg53_3	MerA
KW1-S15_135_cg39_2	MerA
A5-S04_187_cg77_3	MerA
A5-S04_187_cg341_9	MerA
KW1-S11_109_cg137_3	MerA
KW1-S15_200_cg416_1	MerA
KW1-S21_260_cg50_6	MerA
KW1-S21_260_cg82_6	MerA
KW1-S15_187_cg99_9	MerA
KW1-S15_187_cg135_4	MerA
KW1-S15_267_cg186_3	MerA
KW1-S15_267_cg232_9	MerA
KW1-S15_267_cg482_8	MerA
A5-S03_33_cg268_6	MerA
A5-S04_77_cg314_29	MerA
A5-S04_77_cg437_5	MerA
A5-S03_47_cg89_5	MerA
A5-S03_47_cg205_11	MerA
A5-S03_29_cg190_4	MerA
A5-S03_29_cg305_13	MerA
KW1-S05_81_cg24_46	MerA
A5-S04_220_cg67_13	MerA
A5-S04_220_cg121_1	MerA
KW1-S05_43_cg85_3	MerA
KW1-S05_43_cg248_3	MerA
KW1-S21_141_cg20_36	MerA
KW1-S21_141_cg271_5	MerA
KW1-S21_141_cg780_3	MerA
A5-S04_112_cg43_24	MerA
A5-S03_147_cg140_2	MerA
KW1-S11_124_cg17_6	MerA
KW1-S11_124_cg365_6	MerA
KW1-S15_23_cg69_11	MerA
KW1-S15_23_cg353_2	MerA
KW1-S15_23_cg353_5	MerA
KW1-S11_145_cg107_4	MerA
KW1-S11_145_cg180_7	MerA
KW1-S11_145_cg333_6	MerA
KW1-S21_238_cg19_18	MerA
A5-S04_18_cg23_3	MerA
KW1-S21_138_cg120_3	MerA
KW1-S21_138_cg165_3	MerA
KW1-S11_81_cg117_35	MerA
KW1-S15_114_cg47_43	MerA
KW1-S15_234_cg200_9	MerA
KW1-S15_234_cg256_6	MerA
A5-S03_68_cg67_3	MerA
A5-S03_68_cg247_1	MerA
A5-S03_68_cg391_3	MerA
KW1-S05_127_cg34_8	MerA
KW1-S05_127_cg102_7	MerA
KW1-S05_127_cg182_4	MerA
KW1-S05_141_cg87_11	MerA
KW1-S05_141_cg239_3	MerA
KW1-S11_176_cg5_6	MerA
KW1-S15_126_cg336_3	MerA
A5-S04_119_cg270_14	MerA
KW1-S15_72_cg10_1	MerA
KW1-S15_72_cg358_10	MerA
KW1-S15_132_cg436_17	MerA
KW1-S15_132_cg651_4	MerA
KW1-S15_132_cg675_3	MerA
KW1-S05_110_cg43_1	MerA
KW1-S05_110_cg271_5	MerA
KW1-S05_110_cg271_8	MerA
KW1-S08_128_cg63_5	MerA
KW1-S21_189_cg39_11	MerA
KW1-S21_189_cg395_2	MerA
KW1-S21_189_cg662_10	MerA
KW1-S15_137_cg94_5	MerA
KW1-S15_137_cg460_4	MerA
KW1-S11_24_cg57_1	MerA
KW1-S11_24_cg99_1	MerA
KW1-S11_89_cg32_2	MerA
KW1-S11_125_cg142_8	MerA
KW1-S21_27_cg193_1	MerA
KW1-S21_27_cg482_4	MerA
KW1-S21_27_cg550_5	MerA
KW1-S21_27_cg564_1	MerA
KW1-S08_229_cg28_11	MerA
KW1-S08_229_cg156_4	MerA
KW1-S15_183_cg87_8	MerA
KW1-S15_183_cg167_3	MerA
KW1-S21_144_cg5_7	MerA
KW1-S21_144_cg6_4	MerA
KW1-S21_144_cg112_2	MerA
A5-S04_200_cg68_3	MerA
KW1-S08_251_cg142_2	MerA
KW1-S21_231_cg53_11	MerA
KW1-S21_231_cg430_3	MerA
KW1-S21_231_cg486_4	MerA
KW1-S08_46_cg393_1	MerA
KW1-S08_46_cg414_2	MerA
KW1-S15_112_cg637_2	MerA
KW1-S05_124_cg25_2	MerA
KW1-S05_124_cg164_1	MerA
KW1-S05_124_cg293_2	MerA
KW1-S11_180_cg251_6	MerA
KW1-S15_75_cg82_3	MerA
KW1-S15_75_cg163_4	MerA
KW1-S15_16_cg52_27	MerA
KW1-S21_160_cg19_10	MerA
KW1-S21_160_cg368_2	MerA
KW1-S08_155_cg171_2	MerA
KW1-S08_155_cg317_4	MerA
KW1-S15_266_cg70_1	MerA
KW1-S11_120_cg106_14	MerA
KW1-S11_120_cg107_62	MerA
KW1-S08_192_cg146_6	MerA
KW1-S08_192_cg364_4	MerA
KW1-S11_146_cg69_5	MerA
KW1-S11_146_cg141_6	MerA
KW1-S11_146_cg168_1	MerA
KW1-S05_77_cg373_3	MerA
A5-S04_33_cg48_6	MerA
A5-S04_33_cg407_4	MerA
A5-S03_163_cg6_1	MerA
A5-S03_163_cg66_3	MerA
KW1-S15_115_cg15_2	MerA
A5-S03_100_cg25_10	MerA
A5-S03_100_cg33_2	MerA
KW1-S21_123_cg206_2	MerA
KW1-S11_15_cg266_3	MerA
KW1-S11_15_cg503_15	MerA
KW1-S21_6_cg167_4	MerA
KW1-S21_6_cg173_4	MerA
A5-S04_79_cg134_4	MerA
A5-S04_114_cg25_5	MerA
A5-S04_114_cg120_5	MerA
A5-S03_93_cg214_19	MerA
KW1-S15_41_cg22_3	MerA
KW1-S05_85_cg279_3	MerA
KW1-S15_96_cg126_3	MerA
KW1-S15_96_cg339_5	MerA
KW1-S08_280_cg56_7	MerA
KW1-S15_149_cg96_1	MerA
KW1-S15_149_cg111_10	MerA
KW1-S15_149_cg406_6	MerA
KW1-S15_149_cg480_1	MerA
KW1-S15_149_cg575_1	MerA
KW1-S15_197_cg304_2	MerA
A5-S03_156_cg425_1	MerA
KW1-S08_198_cg174_3	MerA
KW1-S08_198_cg184_2	MerA
KW1-S15_306_cg328_5	MerA
KW1-S05_108_cg78_5	MerA
KW1-S11_42_cg112_4	MerA
A5-S03_18_cg447_11	MerA
A5-S03_18_cg451_2	MerA
KW1-S08_89_cg392_4	MerA
KW1-S08_89_cg607_5	MerA
KW1-S21_115_cg502_3	MerA
KW1-S15_117_cg346_10	MerA
KW1-S15_117_cg381_5	MerA
KW1-S08_144_cg288_1	MerA
A5-S03_23_cg191_9	MerA
A5-S03_23_cg257_1	MerA
KW1-S11_87_cg265_1	MerA
KW1-S11_18_cg413_3	MerA
KW1-S08_62_cg5_12	MerA
KW1-S08_62_cg196_4	MerA
KW1-S05_82_cg44_22	MerA
KW1-S05_12_cg139_31	MerA
A5-S04_155_cg82_18	MerA
KW1-S08_24_cg66_1	MerA
KW1-S08_24_cg110_4	MerA
KW1-S08_24_cg555_6	MerA
KW1-S21_82_cg146_4	MerA
KW1-S08_12_cg79_9	MerA
KW1-S11_156_cg213_9	MerA
KW1-S21_168_cg655_7	MerA
KW1-S05_53_cg133_5	MerA
KW1-S05_53_cg200_1	MerA
KW1-S08_133_cg32_42	MerA
KW1-S08_17_cg153_1	MerA
KW1-S15_293_cg94_6	MerA
KW1-S05_58_cg96_2	MerA
KW1-S05_58_cg116_17	MerA
A5-S04_105_cg79_6	MerA
A5-S04_105_cg201_1	MerA
A5-S04_75_cg28_8	MerA
A5-S03_104_cg88_3	MerA
A5-S03_104_cg210_2	MerA
KW1-S15_72_cg155_3	MerA
A5-S03_71_cg52_34	MerA
KW1-S11_109_cg98_3	MerA
A5-S04_77_cg119_5	MerA
KW1-S15_8_cg41_5	MerA
KW1-S21_138_cg149_5	MerA
KW1-S05_127_cg220_8	MerA
KW1-S05_141_cg83_6	MerA
KW1-S11_176_cg174_9	MerA
A5-S04_119_cg142_7	MerA
KW1-S11_24_cg279_1	MerA
A5-S03_4_cg51_3	MerA
KW1-S05_148_cg74_1	MerA
KW1-S08_186_cg303_7	MerA
KW1-S08_229_cg10_1	MerA
KW1-S08_229_cg396_4	MerA
KW1-S21_144_cg8_6	MerA
KW1-S21_144_cg225_3	MerA
KW1-S15_266_cg98_8	MerA
KW1-S11_120_cg48_3	MerA
A5-S04_30_cg238_7	MerA
A5-S04_30_cg240_3	MerA
KW1-S11_103_cg241_2	MerA
A5-S04_125_cg1_11	MerA
A5-S04_125_cg24_7	MerA
KW1-S11_15_cg192_11	MerA
A5-S04_22_cg37_1	MerA
KW1-S08_226_cg62_4	MerA
KW1-S15_197_cg79_3	MerA
KW1-S15_117_cg3_2	MerA
KW1-S15_117_cg337_26	MerA
A5-S03_23_cg405_2	MerA
KW1-S05_82_cg165_14	MerA
A5-S04_155_cg235_6	MerA
KW1-S21_196_cg245_13	MerA
KW1-S08_236_cg294_5	MerA
KW1-S08_236_cg328_7	MerA
KW1-S15_200_cg714_2	MerA
KW1-S15_267_cg34_1	MerA
KW1-S15_97_cg39_6	MerA
KW1-S15_14_cg391_1	MerA
KW1-S08_200_cg215_1	MerA
KW1-S08_134_cg258_3	MerA
A5-S03_121_cg259_2	MerA
KW1-S15_112_cg358_2	MerA
KW1-S15_31_cg109_1	MerA
KW1-S08_192_cg503_6	MerA
KW1-S15_2_cg66_25	MerA
KW1-S11_163_cg273_4	MerA
KW1-S05_126_cg105_1	MerA
KW1-S05_108_cg134_4	MerA
KW1-S21_104_cg418_2	MerA
KW1-S21_168_cg236_21	MerA
KW1-S21_168_cg272_7	MerA
A5-S04_136_cg41_4	MerA
KW1-S21_174_cg175_3	MerA
KW1-S15_135_cg60_1	MerA
KW1-S21_242_cg200_2	MerA
KW1-S11_109_cg159_6	MerA
KW1-S15_187_cg380_3	MerA
A5-S03_33_cg201_3	MerA
A5-S03_29_cg497_3	MerA
KW1-S15_8_cg307_3	MerA
KW1-S21_141_cg306_4	MerA
KW1-S21_141_cg610_1	MerA
KW1-S11_145_cg3_7	MerA
KW1-S11_145_cg3_8	MerA
KW1-S11_145_cg137_5	MerA
KW1-S15_215_cg66_2	MerA
KW1-S21_138_cg387_2	MerA
KW1-S11_81_cg92_25	MerA
A5-S03_68_cg91_4	MerA
A5-S03_68_cg190_2	MerA
KW1-S11_176_cg42_16	MerA
KW1-S11_176_cg298_12	MerA
KW1-S15_72_cg318_25	MerA
A5-S03_4_cg214_5	MerA
KW1-S21_271_cg214_2	MerA
KW1-S05_148_cg146_6	MerA
KW1-S08_186_cg66_7	MerA
KW1-S08_186_cg185_6	MerA
KW1-S15_98_cg172_3	MerA
KW1-S15_98_cg376_2	MerA
KW1-S15_98_cg522_1	MerA
KW1-S21_197_cg153_3	MerA
KW1-S08_155_cg385_3	MerA
KW1-S08_155_cg413_3	MerA
KW1-S15_266_cg238_1	MerA
KW1-S08_233_cg245_14	MerA
KW1-S11_146_cg219_4	MerA
KW1-S11_99_cg371_5	MerA
A5-S04_33_cg391_3	MerA
A5-S03_163_cg166_2	MerA
A5-S03_100_cg94_12	MerA
A5-S03_100_cg107_13	MerA
A5-S04_79_cg528_3	MerA
KW1-S05_85_cg144_2	MerA
KW1-S05_85_cg162_2	MerA
A5-S04_22_cg206_3	MerA
KW1-S08_30_cg406_1	MerA
A5-S03_156_cg251_4	MerA
A5-S03_156_cg319_2	MerA
KW1-S08_198_cg156_11	MerA
KW1-S05_108_cg172_1	MerA
KW1-S21_115_cg46_4	MerA
KW1-S21_115_cg305_6	MerA
KW1-S21_115_cg349_2	MerA
KW1-S11_18_cg60_8	MerA
KW1-S05_112_cg208_2	MerA
A5-S04_155_cg130_12	MerA
A5-S04_155_cg136_11	MerA
KW1-S08_12_cg38_10	MerA
KW1-S08_12_cg65_9	MerA
KW1-S08_12_cg263_2	MerA
KW1-S21_168_cg143_3	MerA
KW1-S08_17_cg124_6	MerA
KW1-S15_293_cg87_17	MerA
KW1-S15_218_cg317_7	MerA
KW1-S21_189_cg18_2	MerA
KW1-S15_137_cg699_14	MerA
KW1-S21_168_cg179_7	MerA
KW1-S08_46_cg122_1	MerA
KW1-S15_293_cg98_2	MerA
KW1-S08_174_cg291_3	MerA
KW1-S21_260_cg264_3	MerA
A5-S03_33_cg112_1	MerA
KW1-S08_242_cg396_1	MerA
KW1-S15_114_cg79_17	MerA
KW1-S15_234_cg18_3	MerA
KW1-S21_52_cg135_4	MerA
KW1-S11_89_cg4_5	MerA
KW1-S15_183_cg274_3	MerA
KW1-S08_251_cg268_2	MerA
KW1-S15_75_cg136_3	MerA
KW1-S11_146_cg118_25	MerA
KW1-S05_77_cg33_4	MerA
KW1-S11_99_cg351_6	MerA
KW1-S15_115_cg84_8	MerA
KW1-S15_279_cg162_9	MerA
A5-S04_70_cg217_4	MerA
KW1-S08_62_cg325_3	MerA
KW1-S11_156_cg309_1	MerA
KW1-S05_53_cg211_6	MerA
KW1-S08_17_cg409_5	MerA
KW1-S08_227_cg612_4	MerA
A5-S04_105_cg143_4	MerA
KW1-S08_242_cg557_4	MerA
KW1-S21_52_cg418_1	MerA
KW1-S08_208_cg70_1	MerA
KW1-S15_306_cg182_4	MerA
KW1-S08_133_cg223_48	MerA
